brake_value,accel_value,speed,Date
385,0,1,2024-05-10 08:16:01.739640+00:00
367,0,1,2024-05-10 08:16:02.800412+00:00
262,0,1,2024-05-10 08:16:03.719085+00:00
368,0,1,2024-05-10 08:16:04.738160+00:00
372,0,1,2024-05-10 08:16:05.707267+00:00
383,0,1,2024-05-10 08:16:06.710169+00:00
370,0,0,2024-05-10 08:16:07.713798+00:00
357,0,0,2024-05-10 08:16:08.706901+00:00
368,0,0,2024-05-10 08:16:09.731514+00:00
370,0,0,2024-05-10 08:16:10.782836+00:00
377,0,0,2024-05-10 08:16:11.713677+00:00
371,0,0,2024-05-10 08:16:12.733813+00:00
379,0,0,2024-05-10 08:16:13.751619+00:00
240,0,0,2024-05-10 08:16:14.776895+00:00
240,0,0,2024-05-10 08:16:15.804869+00:00
379,0,0,2024-05-10 08:16:16.828391+00:00
378,0,0,2024-05-10 08:16:17.746334+00:00
371,0,0,2024-05-10 08:16:18.767291+00:00
1,0,0,2024-05-10 08:16:19.900018+00:00
383,0,0,2024-05-10 08:16:20.812943+00:00
388,0,0,2024-05-10 08:16:21.735734+00:00
390,0,0,2024-05-10 08:16:22.763971+00:00
885,0,0,2024-05-10 08:16:23.860314+00:00
399,0,0,2024-05-10 08:16:24.812776+00:00
400,0,0,2024-05-10 08:16:25.732701+00:00
383,0,0,2024-05-10 08:16:26.705037+00:00
384,0,0,2024-05-10 08:16:28.097189+00:00
384,0,0,2024-05-10 08:16:28.911188+00:00
399,0,0,2024-05-10 08:16:29.829877+00:00
394,0,0,2024-05-10 08:16:30.756199+00:00
395,0,0,2024-05-10 08:16:31.775224+00:00
397,0,0,2024-05-10 08:16:32.800453+00:00
389,0,0,2024-05-10 08:16:33.928440+00:00
325,0,0,2024-05-10 08:16:34.858480+00:00
384,0,0,2024-05-10 08:16:35.713167+00:00
397,0,0,2024-05-10 08:16:36.891556+00:00
373,0,0,2024-05-10 08:16:37.817816+00:00
26,0,0,2024-05-10 08:16:38.739840+00:00
400,0,0,2024-05-10 08:16:39.763572+00:00
397,0,0,2024-05-10 08:16:40.788339+00:00
384,0,0,2024-05-10 08:16:41.815533+00:00
0,0,0,2024-05-10 08:16:42.935833+00:00
397,0,0,2024-05-10 08:16:43.859739+00:00
379,0,0,2024-05-10 08:16:44.992160+00:00
394,0,0,2024-05-10 08:16:45.905573+00:00
382,0,0,2024-05-10 08:16:46.931712+00:00
381,0,0,2024-05-10 08:16:47.750797+00:00
396,0,0,2024-05-10 08:16:48.794917+00:00
382,0,0,2024-05-10 08:16:49.797122+00:00
381,0,0,2024-05-10 08:16:50.831721+00:00
384,0,0,2024-05-10 08:16:51.845758+00:00
385,0,0,2024-05-10 08:16:52.711654+00:00
400,0,0,2024-05-10 08:16:53.894429+00:00
386,0,0,2024-05-10 08:16:54.797556+00:00
389,0,0,2024-05-10 08:16:55.736920+00:00
395,0,0,2024-05-10 08:16:56.770524+00:00
70,0,0,2024-05-10 08:16:57.792557+00:00
393,0,0,2024-05-10 08:16:58.783542+00:00
395,0,0,2024-05-10 08:16:59.831486+00:00
391,0,0,2024-05-10 08:17:00.859347+00:00
0,0,0,2024-05-10 08:17:01.818282+00:00
383,0,0,2024-05-10 08:17:02.810103+00:00
400,0,0,2024-05-10 08:17:03.831645+00:00
399,0,0,2024-05-10 08:17:04.752132+00:00
391,0,0,2024-05-10 08:17:05.777648+00:00
386,0,0,2024-05-10 08:17:06.798614+00:00
391,0,0,2024-05-10 08:17:07.823887+00:00
394,0,0,2024-05-10 08:17:08.886208+00:00
399,0,0,2024-05-10 08:17:09.910320+00:00
399,0,0,2024-05-10 08:17:10.788400+00:00
384,0,0,2024-05-10 08:17:11.918356+00:00
390,0,0,2024-05-10 08:17:12.737630+00:00
384,0,0,2024-05-10 08:17:13.862923+00:00
389,0,0,2024-05-10 08:17:14.791009+00:00
399,0,0,2024-05-10 08:17:15.804865+00:00
203,0,0,2024-05-10 08:17:16.956370+00:00
389,0,0,2024-05-10 08:17:17.855549+00:00
385,0,0,2024-05-10 08:17:18.990576+00:00
400,0,0,2024-05-10 08:17:19.906481+00:00
0,0,0,2024-05-10 08:17:20.720259+00:00
410,0,0,2024-05-10 08:17:21.747777+00:00
400,0,0,2024-05-10 08:17:22.775489+00:00
389,0,0,2024-05-10 08:17:23.802546+00:00
397,0,0,2024-05-10 08:17:24.817026+00:00
394,0,0,2024-05-10 08:17:25.739901+00:00
415,0,0,2024-05-10 08:17:26.870557+00:00
393,0,0,2024-05-10 08:17:27.888720+00:00
391,0,0,2024-05-10 08:17:28.922179+00:00
394,0,0,2024-05-10 08:17:29.733593+00:00
399,0,0,2024-05-10 08:17:30.761939+00:00
403,0,0,2024-05-10 08:17:31.836324+00:00
411,0,0,2024-05-10 08:17:32.809923+00:00
387,0,0,2024-05-10 08:17:33.831757+00:00
402,0,0,2024-05-10 08:17:34.709069+00:00
260,0,0,2024-05-10 08:17:35.879125+00:00
400,0,0,2024-05-10 08:17:36.803532+00:00
392,0,0,2024-05-10 08:17:37.734467+00:00
398,0,0,2024-05-10 08:17:38.756964+00:00
0,0,0,2024-05-10 08:17:39.771158+00:00
400,0,0,2024-05-10 08:17:40.797378+00:00
393,0,0,2024-05-10 08:17:41.815776+00:00
48,0,0,2024-05-10 08:17:42.848449+00:00
0,198,0,2024-05-10 08:17:43.869698+00:00
57,322,0,2024-05-10 08:17:44.892277+00:00
62,352,0,2024-05-10 08:17:46.551080+00:00
74,0,0,2024-05-10 08:17:47.572606+00:00
75,333,0,2024-05-10 08:17:48.783901+00:00
77,377,0,2024-05-10 08:17:49.906648+00:00
70,357,0,2024-05-10 08:17:51.037280+00:00
70,731,0,2024-05-10 08:17:52.142836+00:00
78,381,0,2024-05-10 08:17:53.082830+00:00
67,371,0,2024-05-10 08:17:53.900347+00:00
0,379,0,2024-05-10 08:17:54.946022+00:00
59,311,0,2024-05-10 08:17:56.165255+00:00
64,365,0,2024-05-10 08:17:56.978868+00:00
62,301,0,2024-05-10 08:17:58.003504+00:00
0,326,0,2024-05-10 08:17:59.023230+00:00
63,307,0,2024-05-10 08:18:00.153845+00:00
57,339,0,2024-05-10 08:18:01.073843+00:00
49,303,0,2024-05-10 08:18:02.096199+00:00
0,201,0,2024-05-10 08:18:03.015773+00:00
62,0,0,2024-05-10 08:18:03.939097+00:00
368,0,0,2024-05-10 08:18:05.164092+00:00
362,0,0,2024-05-10 08:18:06.019734+00:00
381,0,0,2024-05-10 08:18:06.902913+00:00
368,0,0,2024-05-10 08:18:07.930487+00:00
421,0,0,2024-05-10 08:18:08.959230+00:00
434,0,0,2024-05-10 08:18:10.190185+00:00
368,0,0,2024-05-10 08:18:10.901140+00:00
374,0,0,2024-05-10 08:18:11.923993+00:00
32,0,0,2024-05-10 08:18:12.948005+00:00
36,384,0,2024-05-10 08:18:14.074302+00:00
36,295,0,2024-05-10 08:18:15.040316+00:00
48,266,0,2024-05-10 08:18:15.918256+00:00
48,323,0,2024-05-10 08:18:16.947855+00:00
65,366,0,2024-05-10 08:18:17.971581+00:00
0,318,0,2024-05-10 08:18:18.891564+00:00
60,283,0,2024-05-10 08:18:19.911244+00:00
64,304,0,2024-05-10 08:18:20.941568+00:00
70,0,0,2024-05-10 08:18:22.064628+00:00
0,281,0,2024-05-10 08:18:22.985064+00:00
65,0,0,2024-05-10 08:18:24.035237+00:00
400,0,0,2024-05-10 08:18:24.996094+00:00
417,0,0,2024-05-10 08:18:26.056013+00:00
400,0,0,2024-05-10 08:18:27.080530+00:00
175,0,0,2024-05-10 08:18:28.102763+00:00
67,0,0,2024-05-10 08:18:28.918921+00:00
0,0,0,2024-05-10 08:18:29.952352+00:00
0,325,0,2024-05-10 08:18:30.970162+00:00
0,324,0,2024-05-10 08:18:32.001243+00:00
0,354,0,2024-05-10 08:18:33.020596+00:00
0,307,0,2024-05-10 08:18:34.045528+00:00
1,371,0,2024-05-10 08:18:35.067236+00:00
17,0,0,2024-05-10 08:18:36.086477+00:00
387,0,0,2024-05-10 08:18:36.904292+00:00
176,0,0,2024-05-10 08:18:37.934112+00:00
431,0,0,2024-05-10 08:18:38.975427+00:00
398,0,0,2024-05-10 08:18:40.023268+00:00
105,0,0,2024-05-10 08:18:40.999702+00:00
0,313,0,2024-05-10 08:18:42.030627+00:00
73,297,0,2024-05-10 08:18:43.154955+00:00
54,318,1,2024-05-10 08:18:44.076358+00:00
67,165,3,2024-05-10 08:18:44.890802+00:00
64,0,6,2024-05-10 08:18:45.944205+00:00
48,341,6,2024-05-10 08:18:46.945239+00:00
48,320,6,2024-05-10 08:18:47.967228+00:00
48,0,7,2024-05-10 08:18:48.992437+00:00
47,0,7,2024-05-10 08:18:49.912662+00:00
36,0,9,2024-05-10 08:18:51.041104+00:00
37,309,11,2024-05-10 08:18:52.060665+00:00
39,0,11,2024-05-10 08:18:53.088421+00:00
46,5,11,2024-05-10 08:18:53.903140+00:00
37,289,11,2024-05-10 08:18:54.926248+00:00
